CustomerID,Recency,Frequency,Monetary,R_Score,M_Score,F_Score,RFM_Segment,RFM_Score,RF_Segment,Customer_Segment
CUST000500,572,3,2722.52,3,4,4,334,10,34,Loyal
CUST000502,579,2,390.01,3,1,2,321,6,32,About To Sleep
CUST000503,1601,1,443.54,1,1,1,111,3,11,Hibernating
CUST000504,158,1,116.69,5,1,1,511,7,51,Promising
CUST000505,307,3,2823.86,4,4,4,434,11,44,Loyal
CUST000507,323,1,283.36,4,1,1,411,6,41,Promising
CUST000508,638,2,1307.23,3,2,2,322,7,32,About To Sleep
CUST000510,1187,2,341.54,1,1,2,121,4,12,Hibernating
CUST000511,172,2,1567.84,5,3,2,523,10,52,Potential Loyalist
CUST000513,1578,1,983.61,1,2,1,112,4,11,Hibernating
CUST000514,13,2,1012.29,5,2,2,522,9,52,Potential Loyalist
CUST000515,57,4,2377.04,5,4,5,544,13,55,Champions
CUST000516,1011,2,2424.68,2,4,2,224,8,22,Hibernating
CUST000517,147,1,23.94,5,1,1,511,7,51,Promising
CUST000519,1106,1,144.84,1,1,1,111,3,11,Hibernating
CUST000521,88,4,3013.17,5,4,5,544,13,55,Champions
CUST000522,1015,3,2341.67,2,4,4,234,9,24,At Risk
CUST000523,655,1,2403.72,3,4,1,314,8,31,About To Sleep
CUST000524,1458,1,1446.11,1,3,1,113,5,11,Hibernating
CUST000525,29,3,1053.61,5,2,4,532,10,54,Champions
CUST000526,831,2,1409.25,2,3,2,223,7,22,Hibernating
CUST000528,96,3,3153.59,5,4,4,534,12,54,Champions
CUST000529,941,1,2616.24,2,4,1,214,7,21,Hibernating
CUST000530,885,1,426.2,2,1,1,211,4,21,Hibernating
CUST000531,198,1,113.9,4,1,1,411,6,41,Promising
CUST000532,330,5,4011.67,4,5,5,445,13,45,Loyal
CUST000533,19,3,1859.52,5,3,4,533,11,54,Champions
CUST000534,74,4,4668.89,5,5,5,545,14,55,Champions
CUST000535,1067,3,987.25,2,2,4,232,7,24,At Risk
CUST000536,303,4,3583.52,4,5,5,445,13,45,Loyal
CUST000537,591,5,2472.86,3,4,5,344,11,35,Loyal
CUST000538,1255,2,3276.75,1,5,2,125,8,12,Hibernating
CUST000539,41,2,1411.02,5,3,2,523,10,52,Potential Loyalist
CUST000541,907,1,958.75,2,2,1,212,5,21,Hibernating
CUST000543,191,2,1702.19,4,3,2,423,9,42,Potential Loyalist
CUST000544,925,1,283.67,2,1,1,211,4,21,Hibernating
CUST000545,1739,1,1293.68,1,2,1,112,4,11,Hibernating
CUST000546,301,2,469.66,4,1,2,421,7,42,Potential Loyalist
CUST000547,177,2,403.9,5,1,2,521,8,52,Potential Loyalist
CUST000552,601,1,451.82,3,1,1,311,5,31,About To Sleep
CUST000553,489,1,1121.69,3,2,1,312,6,31,About To Sleep
CUST000555,137,4,2137.55,5,4,5,544,13,55,Champions
CUST000556,1443,1,1240.97,1,2,1,112,4,11,Hibernating
CUST000557,157,2,624.48,5,1,2,521,8,52,Potential Loyalist
CUST000558,1194,1,442.15,1,1,1,111,3,11,Hibernating
CUST000559,1509,1,770.12,1,2,1,112,4,11,Hibernating
CUST000560,1698,1,472.63,1,1,1,111,3,11,Hibernating
CUST000561,1192,1,325.19,1,1,1,111,3,11,Hibernating
CUST000562,259,2,1886.72,4,3,2,423,9,42,Potential Loyalist
CUST000563,910,2,809.9499999999999,2,2,2,222,6,22,Hibernating
CUST000564,277,3,1728.0500000000002,4,3,4,433,10,44,Loyal
CUST000565,700,3,3452.0,2,5,4,235,10,24,At Risk
CUST000566,305,2,4822.41,4,5,2,425,11,42,Potential Loyalist
CUST000567,896,3,2593.76,2,4,4,234,9,24,At Risk
CUST000569,1292,2,3191.81,1,4,2,124,7,12,Hibernating
CUST000570,55,1,2069.04,5,3,1,513,9,51,Promising
CUST000571,425,3,1463.6999999999998,3,3,4,333,9,34,Loyal
CUST000572,1023,2,2644.19,2,4,2,224,8,22,Hibernating
CUST000573,401,1,629.92,4,1,1,411,6,41,Promising
CUST000575,105,2,2514.73,5,4,2,524,11,52,Potential Loyalist
CUST000576,949,1,1786.15,2,3,1,213,6,21,Hibernating
CUST000577,868,3,4071.63,2,5,4,235,10,24,At Risk
CUST000578,1189,1,162.4,1,1,1,111,3,11,Hibernating
CUST000579,813,4,3976.29,2,5,5,245,11,25,At Risk
CUST000581,211,4,2454.83,4,4,5,444,12,45,Loyal
CUST000582,779,2,2322.17,2,4,2,224,8,22,Hibernating
CUST000584,100,3,1258.36,5,2,4,532,10,54,Champions
CUST000585,811,2,4138.639999999999,2,5,2,225,9,22,Hibernating
CUST000587,202,2,691.4300000000001,4,2,2,422,8,42,Potential Loyalist
CUST000588,77,4,6342.2,5,5,5,545,14,55,Champions
CUST000589,461,3,1904.05,3,3,4,333,9,34,Loyal
CUST000590,512,1,1391.54,3,3,1,313,7,31,About To Sleep
CUST000591,669,3,2110.22,3,3,4,333,9,34,Loyal
CUST000592,1365,4,4430.22,1,5,5,145,10,15,At Risk
CUST000593,449,2,1491.62,3,3,2,323,8,32,About To Sleep
CUST000594,350,3,2532.09,4,4,4,434,11,44,Loyal
CUST000595,20,2,2701.43,5,4,2,524,11,52,Potential Loyalist
CUST000596,267,3,1513.54,4,3,4,433,10,44,Loyal
CUST000597,910,1,440.07,2,1,1,211,4,21,Hibernating
CUST000599,80,2,2238.65,5,4,2,524,11,52,Potential Loyalist
CUST000600,901,1,956.48,2,2,1,212,5,21,Hibernating
CUST000602,350,3,4130.71,4,5,4,435,12,44,Loyal
CUST000603,1298,3,2783.98,1,4,4,134,8,14,At Risk
CUST000604,1592,2,1426.49,1,3,2,123,6,12,Hibernating
CUST000605,312,2,1528.85,4,3,2,423,9,42,Potential Loyalist
CUST000606,90,1,344.87,5,1,1,511,7,51,Promising
CUST000607,772,4,2799.47,2,4,5,244,10,25,At Risk
CUST000608,124,4,6997.16,5,5,5,545,14,55,Champions
CUST000609,1178,1,478.42,1,1,1,111,3,11,Hibernating
CUST000610,976,2,832.42,2,2,2,222,6,22,Hibernating
CUST000611,1057,1,663.96,2,2,1,212,5,21,Hibernating
CUST000612,1114,2,1097.87,1,2,2,122,5,12,Hibernating
CUST000613,591,4,4296.81,3,5,5,345,12,35,Loyal
CUST000614,576,2,3342.64,3,5,2,325,10,32,About To Sleep
CUST000615,444,3,1459.3,3,3,4,333,9,34,Loyal
CUST000616,149,2,494.84,5,1,2,521,8,52,Potential Loyalist
CUST000618,314,2,1211.22,4,2,2,422,8,42,Potential Loyalist
CUST000619,710,2,1623.21,2,3,2,223,7,22,Hibernating
CUST000620,570,3,2275.54,3,4,4,334,10,34,Loyal
CUST000621,887,5,4927.14,2,5,5,245,11,25,At Risk
CUST000622,951,1,1941.03,2,3,1,213,6,21,Hibernating
CUST000623,1222,3,3811.86,1,5,4,135,9,14,At Risk
CUST000624,234,5,4504.14,4,5,5,445,13,45,Loyal
CUST000625,440,3,2010.11,3,3,4,333,9,34,Loyal
CUST000627,382,2,690.53,4,2,2,422,8,42,Potential Loyalist
CUST000628,523,1,417.31,3,1,1,311,5,31,About To Sleep
CUST000629,395,2,914.93,4,2,2,422,8,42,Potential Loyalist
CUST000630,875,1,197.66,2,1,1,211,4,21,Hibernating
CUST000631,1630,2,1006.01,1,2,2,122,5,12,Hibernating
CUST000632,707,3,2259.17,2,4,4,234,9,24,At Risk
CUST000633,152,1,468.18,5,1,1,511,7,51,Promising
CUST000634,852,3,3474.51,2,5,4,235,10,24,At Risk
CUST000635,1286,1,2247.71,1,4,1,114,6,11,Hibernating
CUST000637,1442,2,2231.6400000000003,1,4,2,124,7,12,Hibernating
CUST000638,238,2,1637.36,4,3,2,423,9,42,Potential Loyalist
CUST000639,739,3,3299.86,2,5,4,235,10,24,At Risk
CUST000640,770,1,1180.46,2,2,1,212,5,21,Hibernating
CUST000641,1580,1,1430.92,1,3,1,113,5,11,Hibernating
CUST000642,411,2,2368.6800000000003,3,4,2,324,9,32,About To Sleep
CUST000643,637,3,3700.98,3,5,4,335,11,34,Loyal
CUST000644,27,2,2112.42,5,3,2,523,10,52,Potential Loyalist
CUST000645,1299,1,1821.95,1,3,1,113,5,11,Hibernating
CUST000646,273,6,4670.71,4,5,5,445,13,45,Loyal
CUST000647,91,3,1419.42,5,3,4,533,11,54,Champions
CUST000649,534,4,1590.55,3,3,5,343,10,35,Loyal
CUST000650,759,3,5143.33,2,5,4,235,10,24,At Risk
CUST000651,411,2,1732.89,3,3,2,323,8,32,About To Sleep
CUST000653,193,2,2075.44,4,3,2,423,9,42,Potential Loyalist
CUST000654,1181,1,95.02,1,1,1,111,3,11,Hibernating
CUST000655,186,5,6654.84,4,5,5,445,13,45,Loyal
CUST000656,437,3,1879.1,3,3,4,333,9,34,Loyal
CUST000659,1222,1,1211.22,1,2,1,112,4,11,Hibernating
CUST000660,128,2,1968.98,5,3,2,523,10,52,Potential Loyalist
CUST000661,991,1,996.17,2,2,1,212,5,21,Hibernating
CUST000662,301,3,1085.88,4,2,4,432,9,44,Loyal
CUST000663,1269,1,408.49,1,1,1,111,3,11,Hibernating
CUST000665,55,6,7667.54,5,5,5,545,14,55,Champions
CUST000666,749,4,3428.19,2,5,5,245,11,25,At Risk
CUST000667,841,1,2305.51,2,4,1,214,7,21,Hibernating
CUST000668,158,2,4399.54,5,5,2,525,12,52,Potential Loyalist
CUST000670,1316,2,1252.34,1,2,2,122,5,12,Hibernating
CUST000671,701,3,1613.46,2,3,4,233,8,24,At Risk
CUST000672,235,2,2551.11,4,4,2,424,10,42,Potential Loyalist
CUST000673,134,4,3813.89,5,5,5,545,14,55,Champions
CUST000674,208,2,1745.5400000000002,4,3,2,423,9,42,Potential Loyalist
CUST000676,374,1,165.48,4,1,1,411,6,41,Promising
CUST000677,731,2,1663.94,2,3,2,223,7,22,Hibernating
CUST000678,1510,1,606.92,1,1,1,111,3,11,Hibernating
CUST000679,259,1,676.84,4,2,1,412,7,41,Promising
CUST000680,1201,2,1378.41,1,3,2,123,6,12,Hibernating
CUST000681,206,4,4246.35,4,5,5,445,13,45,Loyal
CUST000682,744,2,2622.13,2,4,2,224,8,22,Hibernating
CUST000683,316,2,546.4,4,1,2,421,7,42,Potential Loyalist
CUST000684,1048,2,2222.95,2,4,2,224,8,22,Hibernating
CUST000685,1280,1,151.08,1,1,1,111,3,11,Hibernating
CUST000686,1059,3,2927.61,2,4,4,234,9,24,At Risk
CUST000687,1625,1,457.3,1,1,1,111,3,11,Hibernating
CUST000688,597,2,415.44,3,1,2,321,6,32,About To Sleep
CUST000689,396,3,1040.06,4,2,4,432,9,44,Loyal
CUST000690,1243,1,1156.34,1,2,1,112,4,11,Hibernating
CUST000692,706,2,1239.64,2,2,2,222,6,22,Hibernating
CUST000693,316,2,1207.3100000000002,4,2,2,422,8,42,Potential Loyalist
CUST000694,847,3,774.92,2,2,4,232,7,24,At Risk
CUST000695,1442,2,1324.97,1,2,2,122,5,12,Hibernating
CUST000696,550,4,2246.36,3,4,5,344,11,35,Loyal
CUST000697,429,4,6096.06,3,5,5,345,12,35,Loyal
CUST000698,87,1,1424.81,5,3,1,513,9,51,Promising
CUST000700,699,2,2674.75,2,4,2,224,8,22,Hibernating
CUST000701,649,1,2893.09,3,4,1,314,8,31,About To Sleep
CUST000702,721,2,2273.4,2,4,2,224,8,22,Hibernating
CUST000703,27,3,6229.2,5,5,4,535,13,54,Champions
CUST000704,503,1,2874.12,3,4,1,314,8,31,About To Sleep
CUST000706,6,1,1368.63,5,3,1,513,9,51,Promising
CUST000707,221,1,938.38,4,2,1,412,7,41,Promising
CUST000708,600,1,43.76,3,1,1,311,5,31,About To Sleep
CUST000709,1205,1,173.32,1,1,1,111,3,11,Hibernating
CUST000710,49,3,2859.53,5,4,4,534,12,54,Champions
CUST000712,394,1,233.43,4,1,1,411,6,41,Promising
CUST000713,93,3,6824.26,5,5,4,535,13,54,Champions
CUST000715,1074,2,2118.12,2,3,2,223,7,22,Hibernating
CUST000716,391,3,1855.89,4,3,4,433,10,44,Loyal
CUST000717,1815,1,395.41,1,1,1,111,3,11,Hibernating
CUST000718,808,3,3093.8100000000004,2,4,4,234,9,24,At Risk
CUST000719,683,1,799.72,3,2,1,312,6,31,About To Sleep
CUST000720,882,1,1524.95,2,3,1,213,6,21,Hibernating
CUST000721,35,4,4205.45,5,5,5,545,14,55,Champions
CUST000722,23,1,604.84,5,1,1,511,7,51,Promising
CUST000723,349,4,2927.33,4,4,5,444,12,45,Loyal
CUST000724,943,2,1142.52,2,2,2,222,6,22,Hibernating
CUST000725,1541,3,3091.11,1,4,4,134,8,14,At Risk
CUST000726,329,1,2003.91,4,3,1,413,8,41,Promising
CUST000727,172,1,211.89,5,1,1,511,7,51,Promising
CUST000728,230,2,1879.42,4,3,2,423,9,42,Potential Loyalist
CUST000729,754,1,1411.49,2,3,1,213,6,21,Hibernating
CUST000730,494,3,1877.21,3,3,4,333,9,34,Loyal
CUST000731,323,3,1533.11,4,3,4,433,10,44,Loyal
CUST000732,884,2,619.8100000000001,2,1,2,221,5,22,Hibernating
CUST000733,341,2,986.1,4,2,2,422,8,42,Potential Loyalist
CUST000734,700,2,2602.07,2,4,2,224,8,22,Hibernating
CUST000735,628,3,3427.9,3,5,4,335,11,34,Loyal
CUST000736,103,2,766.86,5,2,2,522,9,52,Potential Loyalist
CUST000737,347,2,1167.88,4,2,2,422,8,42,Potential Loyalist
CUST000738,800,1,298.7,2,1,1,211,4,21,Hibernating
CUST000739,326,2,2612.7200000000003,4,4,2,424,10,42,Potential Loyalist
CUST000740,584,3,1609.23,3,3,4,333,9,34,Loyal
CUST000741,730,2,1751.7199999999998,2,3,2,223,7,22,Hibernating
CUST000742,841,1,453.4,2,1,1,211,4,21,Hibernating
CUST000743,1629,2,1541.36,1,3,2,123,6,12,Hibernating
CUST000744,495,1,847.46,3,2,1,312,6,31,About To Sleep
CUST000745,866,4,4740.9400000000005,2,5,5,245,11,25,At Risk
CUST000746,110,3,1717.8,5,3,4,533,11,54,Champions
CUST000747,1296,1,296.89,1,1,1,111,3,11,Hibernating
CUST000748,1073,1,1169.37,2,2,1,212,5,21,Hibernating
CUST000749,173,2,1283.01,5,2,2,522,9,52,Potential Loyalist
CUST000750,367,1,587.47,4,1,1,411,6,41,Promising
CUST000752,39,4,895.36,5,2,5,542,11,55,Champions
CUST000753,1661,1,135.99,1,1,1,111,3,11,Hibernating
CUST000754,788,3,3761.52,2,5,4,235,10,24,At Risk
CUST000755,984,1,672.44,2,2,1,212,5,21,Hibernating
CUST000756,679,4,2424.13,3,4,5,344,11,35,Loyal
CUST000757,972,2,647.03,2,1,2,221,5,22,Hibernating
CUST000758,131,2,2622.29,5,4,2,524,11,52,Potential Loyalist
CUST000759,1125,2,3279.17,1,5,2,125,8,12,Hibernating
CUST000760,410,3,3934.62,3,5,4,335,11,34,Loyal
CUST000761,1466,1,287.83,1,1,1,111,3,11,Hibernating
CUST000762,1420,2,1561.0,1,3,2,123,6,12,Hibernating
CUST000763,111,1,620.91,5,1,1,511,7,51,Promising
CUST000764,61,3,1406.88,5,3,4,533,11,54,Champions
CUST000765,1597,1,2667.75,1,4,1,114,6,11,Hibernating
CUST000766,1017,1,2334.76,2,4,1,214,7,21,Hibernating
CUST000767,523,3,2390.21,3,4,4,334,10,34,Loyal
CUST000769,452,2,1558.32,3,3,2,323,8,32,About To Sleep
CUST000770,186,2,2701.3900000000003,4,4,2,424,10,42,Potential Loyalist
CUST000771,63,2,2782.9300000000003,5,4,2,524,11,52,Potential Loyalist
CUST000772,108,4,4700.429999999999,5,5,5,545,14,55,Champions
CUST000773,223,2,2832.19,4,4,2,424,10,42,Potential Loyalist
CUST000774,488,1,870.48,3,2,1,312,6,31,About To Sleep
CUST000775,836,2,2251.19,2,4,2,224,8,22,Hibernating
CUST000777,179,2,3432.56,5,5,2,525,12,52,Potential Loyalist
CUST000778,149,3,1691.35,5,3,4,533,11,54,Champions
CUST000779,632,4,959.57,3,2,5,342,9,35,Loyal
CUST000780,7,2,1106.26,5,2,2,522,9,52,Potential Loyalist
CUST000781,1644,1,1174.51,1,2,1,112,4,11,Hibernating
CUST000782,1119,1,68.78,1,1,1,111,3,11,Hibernating
CUST000783,745,2,1804.83,2,3,2,223,7,22,Hibernating
CUST000784,888,3,5053.62,2,5,4,235,10,24,At Risk
CUST000785,1601,1,1110.42,1,2,1,112,4,11,Hibernating
CUST000786,98,2,2806.76,5,4,2,524,11,52,Potential Loyalist
CUST000787,112,7,10962.32,5,5,5,545,14,55,Champions
CUST000789,816,2,5924.780000000001,2,5,2,225,9,22,Hibernating
CUST000790,403,1,697.8,4,2,1,412,7,41,Promising
CUST000791,1044,1,22.81,2,1,1,211,4,21,Hibernating
CUST000792,571,1,2179.34,3,4,1,314,8,31,About To Sleep
CUST000793,405,1,997.53,4,2,1,412,7,41,Promising
CUST000794,598,1,992.16,3,2,1,312,6,31,About To Sleep
CUST000795,322,4,2485.61,4,4,5,444,12,45,Loyal
CUST000797,168,4,4364.93,5,5,5,545,14,55,Champions
CUST000799,1020,1,364.54,2,1,1,211,4,21,Hibernating
CUST000800,772,2,1354.08,2,3,2,223,7,22,Hibernating
CUST000801,1454,1,482.08,1,1,1,111,3,11,Hibernating
CUST000802,760,4,2718.03,2,4,5,244,10,25,At Risk
CUST000803,94,2,807.13,5,2,2,522,9,52,Potential Loyalist
CUST000805,594,1,563.86,3,1,1,311,5,31,About To Sleep
CUST000806,590,4,1928.37,3,3,5,343,10,35,Loyal
CUST000807,73,3,1737.1,5,3,4,533,11,54,Champions
CUST000808,151,2,624.14,5,1,2,521,8,52,Potential Loyalist
CUST000809,473,2,1729.95,3,3,2,323,8,32,About To Sleep
CUST000811,160,5,4636.7,5,5,5,545,14,55,Champions
CUST000812,778,2,158.09,2,1,2,221,5,22,Hibernating
CUST000813,886,2,1632.08,2,3,2,223,7,22,Hibernating
CUST000814,87,2,1777.21,5,3,2,523,10,52,Potential Loyalist
CUST000816,1259,2,1445.35,1,3,2,123,6,12,Hibernating
CUST000817,1725,1,84.3,1,1,1,111,3,11,Hibernating
CUST000818,567,1,1979.15,3,3,1,313,7,31,About To Sleep
CUST000820,482,1,733.33,3,2,1,312,6,31,About To Sleep
CUST000821,974,3,3430.77,2,5,4,235,10,24,At Risk
CUST000823,908,5,3557.03,2,5,5,245,11,25,At Risk
CUST000824,94,3,2964.11,5,4,4,534,12,54,Champions
CUST000825,1262,1,377.28,1,1,1,111,3,11,Hibernating
CUST000826,776,3,4280.07,2,5,4,235,10,24,At Risk
CUST000827,1278,1,379.83,1,1,1,111,3,11,Hibernating
CUST000828,309,3,1312.75,4,2,4,432,9,44,Loyal
CUST000829,108,3,2339.73,5,4,4,534,12,54,Champions
CUST000830,314,6,3027.58,4,4,5,444,12,45,Loyal
CUST000831,12,2,1495.16,5,3,2,523,10,52,Potential Loyalist
CUST000832,466,3,2384.57,3,4,4,334,10,34,Loyal
CUST000833,143,2,1674.34,5,3,2,523,10,52,Potential Loyalist
CUST000834,258,3,1660.01,4,3,4,433,10,44,Loyal
CUST000836,243,2,1759.7800000000002,4,3,2,423,9,42,Potential Loyalist
CUST000837,701,3,5303.389999999999,2,5,4,235,10,24,At Risk
CUST000838,38,4,5182.88,5,5,5,545,14,55,Champions
CUST000839,324,2,2883.49,4,4,2,424,10,42,Potential Loyalist
CUST000840,973,2,2890.2,2,4,2,224,8,22,Hibernating
CUST000841,254,1,1900.67,4,3,1,413,8,41,Promising
CUST000842,1448,1,2039.66,1,3,1,113,5,11,Hibernating
CUST000843,657,2,1569.29,3,3,2,323,8,32,About To Sleep
CUST000844,1263,1,274.39,1,1,1,111,3,11,Hibernating
CUST000846,986,2,2049.16,2,3,2,223,7,22,Hibernating
CUST000847,161,3,2955.2200000000003,5,4,4,534,12,54,Champions
CUST000848,529,1,698.32,3,2,1,312,6,31,About To Sleep
CUST000849,410,4,2695.85,3,4,5,344,11,35,Loyal
CUST000850,944,1,2052.79,2,3,1,213,6,21,Hibernating
CUST000851,753,1,869.64,2,2,1,212,5,21,Hibernating
CUST000852,1702,1,430.52,1,1,1,111,3,11,Hibernating
CUST000853,739,3,3578.34,2,5,4,235,10,24,At Risk
CUST000854,796,2,2011.33,2,3,2,223,7,22,Hibernating
CUST000857,1053,1,821.92,2,2,1,212,5,21,Hibernating
CUST000858,382,3,1867.75,4,3,4,433,10,44,Loyal
CUST000859,206,3,1883.24,4,3,4,433,10,44,Loyal
CUST000860,407,2,3280.92,3,5,2,325,10,32,About To Sleep
CUST000861,599,1,641.31,3,1,1,311,5,31,About To Sleep
CUST000862,1052,1,284.42,2,1,1,211,4,21,Hibernating
CUST000863,737,1,2840.77,2,4,1,214,7,21,Hibernating
CUST000864,1411,1,197.08,1,1,1,111,3,11,Hibernating
CUST000866,422,2,3179.13,3,4,2,324,9,32,About To Sleep
CUST000867,1443,1,674.56,1,2,1,112,4,11,Hibernating
CUST000868,473,2,2314.28,3,4,2,324,9,32,About To Sleep
CUST000870,147,2,1398.98,5,3,2,523,10,52,Potential Loyalist
CUST000871,66,4,3083.76,5,4,5,544,13,55,Champions
CUST000872,1594,1,130.9,1,1,1,111,3,11,Hibernating
CUST000873,1685,1,1718.58,1,3,1,113,5,11,Hibernating
CUST000874,782,2,1310.16,2,2,2,222,6,22,Hibernating
CUST000875,139,2,3201.7,5,5,2,525,12,52,Potential Loyalist
CUST000877,1486,1,2354.05,1,4,1,114,6,11,Hibernating
CUST000878,731,1,382.45,2,1,1,211,4,21,Hibernating
CUST000880,1141,1,1612.33,1,3,1,113,5,11,Hibernating
CUST000881,689,2,1885.05,3,3,2,323,8,32,About To Sleep
CUST000882,160,2,3421.58,5,5,2,525,12,52,Potential Loyalist
CUST000883,299,2,2722.69,4,4,2,424,10,42,Potential Loyalist
CUST000885,1551,2,290.29999999999995,1,1,2,121,4,12,Hibernating
CUST000886,1468,2,657.46,1,2,2,122,5,12,Hibernating
CUST000889,1656,2,1054.01,1,2,2,122,5,12,Hibernating
CUST000890,503,1,92.55,3,1,1,311,5,31,About To Sleep
CUST000891,407,4,3168.54,3,4,5,344,11,35,Loyal
CUST000892,967,2,2491.71,2,4,2,224,8,22,Hibernating
CUST000893,1669,1,767.6,1,2,1,112,4,11,Hibernating
CUST000894,71,4,2948.1,5,4,5,544,13,55,Champions
CUST000895,330,4,3590.69,4,5,5,445,13,45,Loyal
CUST000898,201,3,981.02,4,2,4,432,9,44,Loyal
CUST000899,462,2,750.8,3,2,2,322,7,32,About To Sleep
CUST000901,1633,2,2775.63,1,4,2,124,7,12,Hibernating
CUST000902,246,2,2488.08,4,4,2,424,10,42,Potential Loyalist
CUST000903,393,2,912.05,4,2,2,422,8,42,Potential Loyalist
CUST000904,287,3,1953.0,4,3,4,433,10,44,Loyal
CUST000905,816,2,680.8199999999999,2,2,2,222,6,22,Hibernating
CUST000906,780,1,1667.11,2,3,1,213,6,21,Hibernating
CUST000907,54,5,4250.27,5,5,5,545,14,55,Champions
CUST000908,125,2,1605.5700000000002,5,3,2,523,10,52,Potential Loyalist
CUST000910,283,4,2497.09,4,4,5,444,12,45,Loyal
CUST000911,136,3,3121.19,5,4,4,534,12,54,Champions
CUST000912,688,2,852.6199999999999,3,2,2,322,7,32,About To Sleep
CUST000913,1370,1,70.98,1,1,1,111,3,11,Hibernating
CUST000914,685,2,2541.61,3,4,2,324,9,32,About To Sleep
CUST000915,747,2,2639.45,2,4,2,224,8,22,Hibernating
CUST000916,80,5,5152.7,5,5,5,545,14,55,Champions
CUST000918,64,2,929.96,5,2,2,522,9,52,Potential Loyalist
CUST000919,653,3,1787.96,3,3,4,333,9,34,Loyal
CUST000920,686,1,1246.58,3,2,1,312,6,31,About To Sleep
CUST000922,933,4,1589.24,2,3,5,243,9,25,At Risk
CUST000923,1584,2,1225.34,1,2,2,122,5,12,Hibernating
CUST000925,1151,3,3301.19,1,5,4,135,9,14,At Risk
CUST000926,151,1,476.98,5,1,1,511,7,51,Promising
CUST000927,137,1,1955.98,5,3,1,513,9,51,Promising
CUST000928,21,3,2866.66,5,4,4,534,12,54,Champions
CUST000929,363,2,973.58,4,2,2,422,8,42,Potential Loyalist
CUST000930,469,1,393.43,3,1,1,311,5,31,About To Sleep
CUST000931,75,3,2643.8900000000003,5,4,4,534,12,54,Champions
CUST000932,522,2,1441.1,3,3,2,323,8,32,About To Sleep
CUST000933,1755,1,678.05,1,2,1,112,4,11,Hibernating
CUST000934,1018,2,1267.36,2,2,2,222,6,22,Hibernating
CUST000935,218,4,4979.15,4,5,5,445,13,45,Loyal
CUST000936,265,2,2174.06,4,4,2,424,10,42,Potential Loyalist
CUST000938,737,2,1508.56,2,3,2,223,7,22,Hibernating
CUST000939,829,4,4812.15,2,5,5,245,11,25,At Risk
CUST000940,531,2,2461.5,3,4,2,324,9,32,About To Sleep
CUST000941,586,2,3344.98,3,5,2,325,10,32,About To Sleep
CUST000942,377,1,382.8,4,1,1,411,6,41,Promising
CUST000943,1451,1,526.11,1,1,1,111,3,11,Hibernating
CUST000944,1769,1,2105.79,1,3,1,113,5,11,Hibernating
CUST000946,228,4,4662.33,4,5,5,445,13,45,Loyal
CUST000947,43,5,4420.2,5,5,5,545,14,55,Champions
CUST000949,903,4,2782.6000000000004,2,4,5,244,10,25,At Risk
CUST000951,1372,2,2079.14,1,3,2,123,6,12,Hibernating
CUST000952,720,1,527.57,2,1,1,211,4,21,Hibernating
CUST000953,543,2,1147.2,3,2,2,322,7,32,About To Sleep
CUST000954,1153,1,663.14,1,2,1,112,4,11,Hibernating
CUST000955,714,1,398.39,2,1,1,211,4,21,Hibernating
CUST000956,49,2,3339.25,5,5,2,525,12,52,Potential Loyalist
CUST000957,532,3,5035.11,3,5,4,335,11,34,Loyal
CUST000958,1096,4,6283.95,2,5,5,245,11,25,At Risk
CUST000960,212,3,3757.79,4,5,4,435,12,44,Loyal
CUST000961,283,3,4119.36,4,5,4,435,12,44,Loyal
CUST000962,914,1,410.98,2,1,1,211,4,21,Hibernating
CUST000963,635,2,2310.05,3,4,2,324,9,32,About To Sleep
CUST000966,380,4,1736.32,4,3,5,443,11,45,Loyal
CUST000967,391,3,3259.89,4,5,4,435,12,44,Loyal
CUST000968,441,3,681.48,3,2,4,332,8,34,Loyal
CUST000969,23,2,1862.25,5,3,2,523,10,52,Potential Loyalist
CUST000970,713,1,409.74,2,1,1,211,4,21,Hibernating
CUST000971,487,2,1036.13,3,2,2,322,7,32,About To Sleep
CUST000975,942,1,350.63,2,1,1,211,4,21,Hibernating
CUST000976,1053,2,745.22,2,2,2,222,6,22,Hibernating
CUST000978,135,1,1671.51,5,3,1,513,9,51,Promising
CUST000979,210,5,1627.43,4,3,5,443,11,45,Loyal
CUST000981,171,2,2409.76,5,4,2,524,11,52,Potential Loyalist
CUST000982,1204,1,39.07,1,1,1,111,3,11,Hibernating
CUST000983,717,1,1222.9,2,2,1,212,5,21,Hibernating
CUST000984,846,2,2733.5600000000004,2,4,2,224,8,22,Hibernating
CUST000985,933,3,2091.04,2,3,4,233,8,24,At Risk
CUST000986,581,1,613.82,3,1,1,311,5,31,About To Sleep
CUST000987,216,1,888.46,4,2,1,412,7,41,Promising
CUST000988,514,3,5027.51,3,5,4,335,11,34,Loyal
CUST000989,1214,1,283.23,1,1,1,111,3,11,Hibernating
CUST000991,458,4,5197.26,3,5,5,345,12,35,Loyal
CUST000992,455,3,2078.02,3,3,4,333,9,34,Loyal
CUST000993,1721,1,300.81,1,1,1,111,3,11,Hibernating
CUST000994,592,2,2499.3,3,4,2,324,9,32,About To Sleep
CUST000996,313,4,1659.7,4,3,5,443,11,45,Loyal
CUST000997,692,2,442.44,3,1,2,321,6,32,About To Sleep
CUST000999,676,2,1620.25,3,3,2,323,8,32,About To Sleep
